tweet_id,tweet_ts,tweet_text,location,rt_count,fav_count,tweet_retweet,hashtags
1357370089629077505,2021-02-04 16:47:02,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,India,570,0,RT,"#FarmersProstest, #To…"
1357370084017115137,2021-02-04 16:47:01,Delhi Police is the answer to those who think how an organisation can't have more than one core competence.They excel at be…,,86,0,RT,
1357370080632295424,2021-02-04 16:47:00, but It's Modi Government have the responsibility to clear the misunderstanding if he is right. ,,46,0,RT,"#IndiaRejectsPropaganda, #Wor…"
1357370073451687936,2021-02-04 16:46:58,"Our poetry special -  is now LIVE onyoutube page.Watch it and if you like it, please do…",,395,0,RT,#TooMuchDemocracy
1357370072478543874,2021-02-04 16:46:58,"Who Will 𝗪𝗶𝗻 This 𝗕𝗮𝘁𝘁𝗹𝗲❓  ""Farmers"" 𝗢𝗿 ""M…","Hazaribag, India",132,0,RT,"#IStandWithFarmers, #IStandWithFarmers, #TooMuchDemocracy, #TooMuchDemocracy"
1357370072184934401,2021-02-04 16:46:58,Delhi Police is the answer to those who think how an organisation can't have more than one core competence.They excel at be…,EARTHian,86,0,RT,
1357370050429157376,2021-02-04 16:46:53,"We don't need EU certificate. Go and live few days in Germany, come back and tell what you understand. Unless u won't know what democracy is in India. It is really  ",Ahmedabad,0,0,TWEET,#TooMuchDemocracy
1357370047019188225,2021-02-04 16:46:52,Current situation of cricketer and actors( Dogs of ambani )  ,India ,337,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357370039452585985,2021-02-04 16:46:50,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,"Hazaribag, India",570,0,RT,"#FarmersProstest, #To…"
1357370021836644356,2021-02-04 16:46:46,Current situation of cricketer and actors( Dogs of ambani )  ,,337,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357370013682782208,2021-02-04 16:46:44,"Don't these goons have better things to do. I guess all unemployed ,useless#TooMuchDemocracy ",EARTHian,173,0,RT,#TooMuchDemocracy
1357370004979605504,2021-02-04 16:46:42,Current situation of cricketer and actors( Dogs of ambani )  ,"Haryana, India",337,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357369995454414848,2021-02-04 16:46:40,Freedom of expression in our country wow🙃  ,,6,0,RT,#TooMuchDemocracy
1357369991465603073,2021-02-04 16:46:39,"He is not trying 2 make an Isolated Island,is trying 2 SAVE DELHI frm ANARCHY which CORRUP…",,1,0,RT,
1357369971886731264,2021-02-04 16:46:34,Current situation of cricketer and actors( Dogs of ambani )  ,,337,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357369958557052928,2021-02-04 16:46:31,People who call themselves proponents of global citizenship and Vasudhev Kutumbkam system are now talking about intern…,,7,0,RT,
1357369935538778112,2021-02-04 16:46:26,Current situation of cricketer and actors( Dogs of ambani )  ,,337,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357369916622446592,2021-02-04 16:46:21,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,Delhi,570,0,RT,"#FarmersProstest, #To…"
1357369863031779330,2021-02-04 16:46:08,"Who Will 𝗪𝗶𝗻 This 𝗕𝗮𝘁𝘁𝗹𝗲❓  ""Farmers"" 𝗢𝗿 ""M…",Koderma,132,0,RT,"#IStandWithFarmers, #IStandWithFarmers, #TooMuchDemocracy, #TooMuchDemocracy"
1357369854840295424,2021-02-04 16:46:06,Fake Farmer’s Toolkit versus Real Farmer’s Toolkit    ,,222,0,RT,"#TooMuchDemocracy, #ToolKitExposed, #FarmersProtest"
1357369854378971136,2021-02-04 16:46:06,"Don't these goons have better things to do. I guess all unemployed ,useless#TooMuchDemocracy ","Mumbai,india",173,0,RT,#TooMuchDemocracy
1357369854320254983,2021-02-04 16:46:06, - JUSHOW a FAKE NARRATIVE is being spread by CORRUPGOONS from Political Parties who hv been Looting…,,2,0,RT,#TooMuchDemocracy
1357369831301894144,2021-02-04 16:46:01,Ohh shit!! We don't have to look anywhere for anti nationalist 🤗🤗,"New Delhi, India",0,0,TWEET,#TooMuchDemocracy
1357369825157390337,2021-02-04 16:45:59,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,"Pune, India",570,0,RT,"#FarmersProstest, #To…"
1357369822137389058,2021-02-04 16:45:58,601 Days Atoot Ang Without 4G Internet.,India,7,0,RT,#TooMuchDemocracy
1357369818530287617,2021-02-04 16:45:58,Dear  Who is your next FItarget.Santa Claus for animal abuse or Titanic's Helmsman for rush driving? ,"Jabalpur, India",0,4,TWEET,"#DelhiPolice,, #TooMuchDemocracy, #GretaThunberg"
1357369790810230791,2021-02-04 16:45:51,Picture says it all!! ,,4,0,RT,"#FarmersProtest, #IndianFarmersHumanRights, #WorldSupportsIndianFarmers, #TooMuchDemocracy, #GretaThu…"
1357369765845585922,2021-02-04 16:45:45,Current situation of cricketer and actors( Dogs of ambani )  ,Twitter,337,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357369725949333504,2021-02-04 16:45:36,"These people talk about Democracy but you can check all the places where they have gotten power, hey have imposed dicta…","Patiala, India",34,0,RT,
1357369725681102848,2021-02-04 16:45:35,"Don't these goons have better things to do. I guess all unemployed ,useless#TooMuchDemocracy ","मुंबई, भारत",173,0,RT,#TooMuchDemocracy
1357369723709579272,2021-02-04 16:45:35,"Don't these goons have better things to do. I guess all unemployed ,useless#TooMuchDemocracy ",,173,0,RT,#TooMuchDemocracy
1357369706760568837,2021-02-04 16:45:31," Useless trends everywhere.. seriously Twitter Sucks and becoming a threat for every country, society by paid trends ......working as a negativity spreader",,0,0,TWEET,"#TooMuchDemocracy, #TwitterHypocrisy#twittersucks."
1357369694987067393,2021-02-04 16:45:28,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,sirsa haryana ,570,0,RT,"#FarmersProstest, #To…"
1357369673596039170,2021-02-04 16:45:23,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,"Rajkot, India",570,0,RT,"#FarmersProstest, #To…"
1357369659851501578,2021-02-04 16:45:20,Muder of 👇 ,Punjab,172,0,RT,#TooMuchDemocracy
1357369650397413377,2021-02-04 16:45:18,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,,570,0,RT,"#FarmersProstest, #To…"
1357369624136880129,2021-02-04 16:45:11,"Whaat? We haven't disabled Rihanna's twitter handle, yet?",,914,0,RT,#TooMuchDemocracy
1357369614003437568,2021-02-04 16:45:09,Fake Farmer’s Toolkit versus Real Farmer’s Toolkit    ,"Thane, India",222,0,RT,"#TooMuchDemocracy, #ToolKitExposed, #FarmersProtest"
1357369600288067584,2021-02-04 16:45:06," is dangerous to India because bastard, beggar, traitor and terrorist votebanks, who produce kids like Pigs and causing population explosion sell their votes for freebies.Democracy is not for illegal, illiterate, immature and idiot vote banks.",,1,1,TWEET,#TooMuchDemocracy
1357369582655139844,2021-02-04 16:45:01,"Elect a joker, bear the circus","Alwar, India",1,0,RT,"#आरक्षण_बचाओ, #TooMuchDemocracy"
1357369578100195330,2021-02-04 16:45:00,All elections should be conducted simultaneously than year around electioneering with every elections 2 months model c…,Mangalore,1,0,RT,
1357369577001209856,2021-02-04 16:45:00,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,"Agra, India",570,0,RT,"#FarmersProstest, #To…"
1357369563071926272,2021-02-04 16:44:57,These leftists talk about fake Farmers then why farmers of Bangal are in worst condition?,,24,0,RT,#TooMuchDemocracy
1357369557451563009,2021-02-04 16:44:55,"Our poetry special -  is now LIVE onyoutube page.Watch it and if you like it, please do…",India,395,0,RT,#TooMuchDemocracy
1357369516250959873,2021-02-04 16:44:46,Muder of 👇 ,,172,0,RT,#TooMuchDemocracy
1357369479869571072,2021-02-04 16:44:37,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,India,570,0,RT,"#FarmersProstest, #To…"
1357369456008208386,2021-02-04 16:44:31,"Who Will 𝗪𝗶𝗻 This 𝗕𝗮𝘁𝘁𝗹𝗲❓  ""Farmers"" 𝗢𝗿 ""M…","Lucknow, India",132,0,RT,"#IStandWithFarmers, #IStandWithFarmers, #TooMuchDemocracy, #TooMuchDemocracy"
1357369449779724291,2021-02-04 16:44:30,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,,570,0,RT,"#FarmersProstest, #To…"
1357369449465061381,2021-02-04 16:44:30,AAP Govt's water tankers not allowed to enter protest site at Singhu Border. AAP MP's not allowed to enter Parliament.…,India,314,0,RT,
1357369439344230402,2021-02-04 16:44:27,Fake Farmer’s Toolkit versus Real Farmer’s Toolkit    ,,222,0,RT,"#TooMuchDemocracy, #ToolKitExposed, #FarmersProtest"
1357369436303282177,2021-02-04 16:44:26,Delhi Police is the answer to those who think how an organisation can't have more than one core competence.They excel at be…,INDIA,86,0,RT,
1357369409937960963,2021-02-04 16:44:20,"Don't these goons have better things to do. I guess all unemployed ,useless#TooMuchDemocracy ",,173,0,RT,#TooMuchDemocracy
1357369401956126721,2021-02-04 16:44:18,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,ਪੰਜਾਬ,570,0,RT,"#FarmersProstest, #To…"
1357369400362291202,2021-02-04 16:44:18,Star War breaks out in India.All thanks to superstar PM ,India,48,0,RT,"#ModiGlobalDisaster, #TooMuchDemocracy"
1357369400186183680,2021-02-04 16:44:18,"Don't these goons have better things to do. I guess all unemployed ,useless#TooMuchDemocracy ",,173,0,RT,#TooMuchDemocracy
1357369393076858881,2021-02-04 16:44:16,Fake Farmer’s Toolkit versus Real Farmer’s Toolkit    ,"Patiala, India",222,0,RT,"#TooMuchDemocracy, #ToolKitExposed, #FarmersProtest"
1357369370675089415,2021-02-04 16:44:11,India falls to 53rd position in EIU’s Democracy Index..,"Jammu, Jammu And Kashmir",56,0,RT,#TooMuchDemocracy
1357369366048768000,2021-02-04 16:44:10,Muder of 👇 ,,172,0,RT,#TooMuchDemocracy
1357369361401581568,2021-02-04 16:44:09,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,"मुंबई, भारत",570,0,RT,"#FarmersProstest, #To…"
1357369358285234178,2021-02-04 16:44:08,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,,570,0,RT,"#FarmersProstest, #To…"
1357369351989559298,2021-02-04 16:44:06," that's why liberals , fake secular , artist , etc get chance to BARK , writers return their award ju…",,1,0,RT,#TooMuchDemocracy
1357369350273921024,2021-02-04 16:44:06,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,,570,0,RT,"#FarmersProstest, #To…"
1357369342011187200,2021-02-04 16:44:04,The World watching Hindu Right Wingers are actually showing their reality to the entire World. All Thanks to ,,9,0,RT,
1357369337372377093,2021-02-04 16:44:03,Current situation of cricketer and actors( Dogs of ambani )  ,Punjab,338,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357369321408712704,2021-02-04 16:43:59,"Art has and will always be for everyone. It has never divided communities, and never will. So, who brought in this division…",Mangalore,83,0,RT,
1357369318279794692,2021-02-04 16:43:58,Current situation of cricketer and actors( Dogs of ambani )  ,,338,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357369318204350465,2021-02-04 16:43:58,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,"Lucknow, India",570,0,RT,"#FarmersProstest, #To…"
1357369313028571137,2021-02-04 16:43:57,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,,570,0,RT,"#FarmersProstest, #To…"
1357369312953028608,2021-02-04 16:43:57,Star War breaks out in India.All thanks to superstar PM ,,48,0,RT,"#ModiGlobalDisaster, #TooMuchDemocracy"
1357369296784003072,2021-02-04 16:43:53,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,,570,0,RT,"#FarmersProstest, #To…"
1357369287015452675,2021-02-04 16:43:51,"Yes, we are united as a nation to silence the voices of dissent and you can't ask us why if you are a foreigner.Sorry Sandeep Sharma you had to delete it to save your career, your life. ","Mumbai, India",0,5,TWEET,#TooMuchDemocracy
1357369276232069121,2021-02-04 16:43:48,Muder of 👇 ,Manhattan,172,0,RT,#TooMuchDemocracy
1357369265255456768,2021-02-04 16:43:46,AAP Govt's water tankers not allowed to enter protest site at Singhu Border. AAP MP's not allowed to enter Parliament.…,,314,0,RT,
1357369245357678594,2021-02-04 16:43:41,Fake Farmer’s Toolkit versus Real Farmer’s Toolkit    ,Ahmedabad,222,0,RT,"#TooMuchDemocracy, #ToolKitExposed, #FarmersProtest"
1357369243717623809,2021-02-04 16:43:41,"If u want to save this world for future generations , we need to persecute left ideology ~ Karl Marx",,0,1,TWEET,#TooMuchDemocracy
1357369217499107333,2021-02-04 16:43:34,Delhi Police is the answer to those who think how an organisation can't have more than one core competence.They excel at be…,"Gurgaon, India",86,0,RT,
1357369209634787330,2021-02-04 16:43:32,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,India,570,0,RT,"#FarmersProstest, #To…"
1357369195890024449,2021-02-04 16:43:29,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,India,570,0,RT,"#FarmersProstest, #To…"
1357369194858258432,2021-02-04 16:43:29,Muder of 👇 ,Bihar,172,0,RT,#TooMuchDemocracy
1357369184888397826,2021-02-04 16:43:27,Delhi Police is the answer to those who think how an organisation can't have more than one core competence.They excel at be…,,86,0,RT,
1357369169100984322,2021-02-04 16:43:23,Sad to seeforced to delete his tweet in support of Indian farmers. ,,80,0,RT,#TooMuchDemocracy
1357369145625432064,2021-02-04 16:43:17,Current situation of cricketer and actors( Dogs of ambani )  ,"महाराष्ट्र, भारत",338,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357369126000316473,2021-02-04 16:43:12,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,,570,0,RT,"#FarmersProstest, #To…"
1357369114344312832,2021-02-04 16:43:10,India falls to 53rd position in EIU’s Democracy Index..,"Chennai, India",56,0,RT,#TooMuchDemocracy
1357369113945907203,2021-02-04 16:43:10,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,"Alwar, India",570,0,RT,"#FarmersProstest, #To…"
1357369103573528579,2021-02-04 16:43:07,"A message to The Delhi Police aka Dalli Police,If you can’t find Komal Sharma how will you find Greta Thunberg?",India,8,0,RT,#DelhiPo…
1357369092806639620,2021-02-04 16:43:05,Jihna lyi bnaaye ohna nu e ni chahide bills🤦🏼‍♀️ why is Modi enforcing the bills on farmers if they doesn't want them🤷‍♀️🤷‍♀️ ajeeb hi a chaaa wala 🤷‍♀️. Rehn de bhrawa🙏🏻 bhaari pe rhi hun Modi te.    ,,0,2,TWEET,"#TooMuchDemocracy, #KisanEktaZindaabaad, #FarmersStandingFirm, #FarmerProtest, #FarmBills2020"
1357369075337412609,2021-02-04 16:43:00,All elections should be conducted simultaneously than year around electioneering with every elections 2 months model code of…,,1,0,RT,
1357369071860289536,2021-02-04 16:43:00,"Democracy processes are,parliament issues go to your area MP, state assembly to MLA, Municipal Corporation to Councilor, Zila Parishad to Zila Parishad member, Village to Panchayat Sarpanch. What is point of sitting on roads with undemocratic associations/heads? ",Singhs (LIONS),0,0,TWEET,#TooMuchDemocracy
1357369067477364738,2021-02-04 16:42:59,"Don't these goons have better things to do. I guess all unemployed ,useless#TooMuchDemocracy ",,173,0,RT,#TooMuchDemocracy
1357369053271130113,2021-02-04 16:42:55,Mia Khalifa Murdabad 🤡Are they really out of mind?   ,,16,0,RT,"#TooMuchDemocracy, #WorldSupportsIndianFarmers"
1357369042525245440,2021-02-04 16:42:53, but It's Modi Government have the responsibility to clear the misunderstanding if he is right. ,,46,0,RT,"#IndiaRejectsPropaganda, #Wor…"
1357369034384183297,2021-02-04 16:42:51,Current situation of cricketer and actors( Dogs of ambani )  ,"Jhalawar, India",338,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357369032605798401,2021-02-04 16:42:50,Fake Farmer’s Toolkit versus Real Farmer’s Toolkit    ,,222,0,RT,"#TooMuchDemocracy, #ToolKitExposed, #FarmersProtest"
1357369023969648640,2021-02-04 16:42:48,This is what is expected from BJP &amp; Godi media ,,42,0,RT,#TooMuchDemocracy
1357369015664926721,2021-02-04 16:42:46,"Art has and will always be for everyone. It has never divided communities, and never will. So, who brought in this division…","हनुमानगढ़, भारत",83,0,RT,
1357369012389359620,2021-02-04 16:42:45,"All elections should be conducted simultaneously than year around electioneering with every elections 2 months model code of conduct. In 2019 general elections, 28% did not exercise suffrage? Time government keeps mobile voting vans to record from residences. ",,1,3,TWEET,#TooMuchDemocracy
1357369010078117888,2021-02-04 16:42:45,Why everyone encourages us to be an honest civil servant and be a puppet of the politicians instead of being an honest politician? ,,0,0,TWEET,#TooMuchDemocracy
1357369004663349248,2021-02-04 16:42:44,Current situation of cricketer and actors( Dogs of ambani )  ,"Jaipur, India",338,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357369002163544066,2021-02-04 16:42:43,Star War breaks out in India.All thanks to superstar PM ,"Chennai, India",48,0,RT,"#ModiGlobalDisaster, #TooMuchDemocracy"
1357368998959013895,2021-02-04 16:42:42,"Our poetry special -  is now LIVE onyoutube page.Watch it and if you like it, please do…",India,395,0,RT,#TooMuchDemocracy
1357368989395996674,2021-02-04 16:42:40,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,,570,0,RT,"#FarmersProstest, #To…"
1357368986606784512,2021-02-04 16:42:39,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,India,570,0,RT,"#FarmersProstest, #To…"
1357368962342735873,2021-02-04 16:42:33,Delhi Police is the answer to those who think how an organisation can't have more than one core competence.They excel at be…,,86,0,RT,
1357368956521050119,2021-02-04 16:42:32,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,"Kolkata, India",570,0,RT,"#FarmersProstest, #To…"
1357368956269461504,2021-02-04 16:42:32,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,"Rohtak, India",570,0,RT,"#FarmersProstest, #To…"
1357368955061506049,2021-02-04 16:42:32,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,"New Delhi, India",570,0,RT,"#FarmersProstest, #To…"
1357368943686549505,2021-02-04 16:42:29,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,,570,0,RT,"#FarmersProstest, #To…"
1357368935662800898,2021-02-04 16:42:27,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,"Gurgaon, India",570,0,RT,"#FarmersProstest, #To…"
1357368934710747136,2021-02-04 16:42:27, but It's Modi Government have the responsibility to clear the misunderstanding if he is right. ,,46,0,RT,"#IndiaRejectsPropaganda, #Wor…"
1357368889789665280,2021-02-04 16:42:16,"These people talk about Democracy but you can check all the places where they have gotten power, hey have imposed dicta…",,34,0,RT,
1357368883544420352,2021-02-04 16:42:15," that's why liberals , fake secular , artist , etc get chance to BARK , writers return their award just to get cheap publicity else they would have been underground like in syria and iraq ",,1,1,TWEET,#TooMuchDemocracy
1357368876208594945,2021-02-04 16:42:13,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,,571,0,RT,"#FarmersProstest, #To…"
1357368864124801024,2021-02-04 16:42:10,Good Morning! 🇮🇳 ,,111,0,RT,"#TooMuchDemocracy, #IndianFarmersHumanRights"
1357368855924862977,2021-02-04 16:42:08,"माही, मेरी नजर में आपकी इज्जत और बढ गयी !!🙏💕Like in cricket, he will walk on his own terms in his life. Not to be forced by…","Pune, India",3,0,RT,
1357368854167523328,2021-02-04 16:42:08,"Who Will 𝗪𝗶𝗻 This 𝗕𝗮𝘁𝘁𝗹𝗲❓  ""Farmers"" 𝗢𝗿 ""M…","Mumbai , INDIA",132,0,RT,"#IStandWithFarmers, #IStandWithFarmers, #TooMuchDemocracy, #TooMuchDemocracy"
1357368850925297666,2021-02-04 16:42:07,"Don't these goons have better things to do. I guess all unemployed ,useless#TooMuchDemocracy ",+919321236897,173,0,RT,#TooMuchDemocracy
1357368848828174342,2021-02-04 16:42:06, interesting isn't it,"Singrauli, MP, India",5,0,RT,#TooMuchDemocracy
1357368848316387328,2021-02-04 16:42:06,Current situation of cricketer and actors( Dogs of ambani )  ,"New Delhi, India",338,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357368846869385217,2021-02-04 16:42:06,"Don't these goons have better things to do. I guess all unemployed ,useless#TooMuchDemocracy ",,173,0,RT,#TooMuchDemocracy
1357368831740579849,2021-02-04 16:42:02,Current situation of cricketer and actors( Dogs of ambani )  ,,338,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357368830973014016,2021-02-04 16:42:02,India falls to 53rd position in EIU’s Democracy Index..,"Punjab, India",56,0,RT,#TooMuchDemocracy
1357368821242241025,2021-02-04 16:42:00,Current situation of cricketer and actors( Dogs of ambani )  ,India,338,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357368811050029056,2021-02-04 16:41:57,Current situation of cricketer and actors( Dogs of ambani )  ,,338,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357368809435242498,2021-02-04 16:41:57,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,"Madhya Pradesh, India",571,0,RT,"#FarmersProstest, #To…"
1357368792821637121,2021-02-04 16:41:53,Delhi Police is the answer to those who think how an organisation can't have more than one core competence.They excel at be…,,86,0,RT,
1357368780276465664,2021-02-04 16:41:50,Fake Farmer’s Toolkit versus Real Farmer’s Toolkit    ,+919321236897,222,0,RT,"#TooMuchDemocracy, #ToolKitExposed, #FarmersProtest"
1357368739415482378,2021-02-04 16:41:40,"Outstanding collection of Hindi poetry by Ajay Singh, performed with grace and power by Nakuul Mehta. Superb stuff boy…","Bengaluru, India",56,0,RT,
1357368737905528832,2021-02-04 16:41:40,"Don't these goons have better things to do. I guess all unemployed ,useless#TooMuchDemocracy ",,173,0,RT,#TooMuchDemocracy
1357368729462599682,2021-02-04 16:41:38,"In India criticism becomes contempt ,Asking questions becomes crime,A 20 yr old govt becomes responsible for today's issues , A pop star's single tweet becomes issue to be discussed by our MEA .India - Endia  ","New Delhi, India",3,5,TWEET,#TooMuchDemocracy
1357368727721811971,2021-02-04 16:41:38,Good Morning! 🇮🇳 ,,111,0,RT,"#TooMuchDemocracy, #IndianFarmersHumanRights"
1357368714367172609,2021-02-04 16:41:34,Fake Farmer’s Toolkit versus Real Farmer’s Toolkit    ,,222,0,RT,"#TooMuchDemocracy, #ToolKitExposed, #FarmersProtest"
1357368712374808576,2021-02-04 16:41:34,Good Morning! 🇮🇳 ,,111,0,RT,"#TooMuchDemocracy, #IndianFarmersHumanRights"
1357368711619911680,2021-02-04 16:41:34,Muder of 👇 ,,172,0,RT,#TooMuchDemocracy
1357368711263318020,2021-02-04 16:41:34,Muder of 👇 ,,172,0,RT,#TooMuchDemocracy
1357368682452688896,2021-02-04 16:41:27,AAP Govt's water tankers not allowed to enter protest site at Singhu Border. AAP MP's not allowed to enter Parliament.…,"Uttar Pradesh, India",314,0,RT,
1357368675418972164,2021-02-04 16:41:25,  Superb poetry ,,0,1,TWEET,"#TooMuchDemocracy, #WorldSupportsIndianFarmers, #FarmersProtest"
1357368675381088261,2021-02-04 16:41:25," is always a curse for system bcoz where there is good ,there is bad also. To…",Tere Ghar Me,1,0,RT,"#ConspiracyAgainstIndia, #TooMuchDemocracy"
1357368671081963521,2021-02-04 16:41:24,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,,571,0,RT,"#FarmersProstest, #To…"
1357368659497410560,2021-02-04 16:41:21, International embarrassment ... What a fall...😔 Sorry ,India,241,0,RT,#TooMuchDemocracy
1357368642703216642,2021-02-04 16:41:17,Good Morning! 🇮🇳 ,,111,0,RT,"#TooMuchDemocracy, #IndianFarmersHumanRights"
1357368633119318016,2021-02-04 16:41:15,Current situation of cricketer and actors( Dogs of ambani )  ,"Nohar, India",338,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357368626441977860,2021-02-04 16:41:13,This is what is expected from BJP &amp; Godi media ,Hindustan,42,0,RT,#TooMuchDemocracy
1357368625993191426,2021-02-04 16:41:13,Current situation of cricketer and actors( Dogs of ambani )  ,,338,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357368620033081348,2021-02-04 16:41:12,Current situation of cricketer and actors( Dogs of ambani )  ,,338,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357368619332558855,2021-02-04 16:41:12,Good Morning! 🇮🇳 ,,111,0,RT,"#TooMuchDemocracy, #IndianFarmersHumanRights"
1357368603872382977,2021-02-04 16:41:08,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,,571,0,RT,"#FarmersProstest, #To…"
1357368596117131265,2021-02-04 16:41:06,"Don't these goons have better things to do. I guess all unemployed ,useless#TooMuchDemocracy ",,173,0,RT,#TooMuchDemocracy
1357368583702020096,2021-02-04 16:41:03,For full video click-   ,,0,0,TWEET,#TooMuchDemocracy
1357368571295244289,2021-02-04 16:41:00,Muder of 👇 ,,172,0,RT,#TooMuchDemocracy
1357368567814004737,2021-02-04 16:40:59,Fake Farmer’s Toolkit versus Real Farmer’s Toolkit    ,"Kerala, India",222,0,RT,"#TooMuchDemocracy, #ToolKitExposed, #FarmersProtest"
1357368551225643010,2021-02-04 16:40:55,Mia Khalifa Murdabad 🤡Are they really out of mind?   ,,16,0,RT,"#TooMuchDemocracy, #WorldSupportsIndianFarmers"
1357368540530057217,2021-02-04 16:40:53,Current situation of cricketer and actors( Dogs of ambani )  ,maniana punjab,338,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357368532669919232,2021-02-04 16:40:51,Muder of 👇 ,,172,0,RT,#TooMuchDemocracy
1357368529800974337,2021-02-04 16:40:50,Star War breaks out in India.All thanks to superstar PM ,"Jaipur, India",48,0,RT,"#ModiGlobalDisaster, #TooMuchDemocracy"
1357368513627783168,2021-02-04 16:40:46,Star War breaks out in India.All thanks to superstar PM ,"Kushinagar, India",48,0,RT,"#ModiGlobalDisaster, #TooMuchDemocracy"
1357368508007419905,2021-02-04 16:40:45,"Who Will 𝗪𝗶𝗻 This 𝗕𝗮𝘁𝘁𝗹𝗲❓  ""Farmers"" 𝗢𝗿 ""M…",,132,0,RT,"#IStandWithFarmers, #IStandWithFarmers, #TooMuchDemocracy, #TooMuchDemocracy"
1357368496678600704,2021-02-04 16:40:42,Star War breaks out in India.All thanks to superstar PM ,,48,0,RT,"#ModiGlobalDisaster, #TooMuchDemocracy"
1357368491402289152,2021-02-04 16:40:41,Superb work.This is poetry!So powerfulEveryone must listen to this brilliant work.The way every aspect of all prevailin…,,39,0,RT,
1357368488327712769,2021-02-04 16:40:40,Fake Farmer’s Toolkit versus Real Farmer’s Toolkit    ,,222,0,RT,"#TooMuchDemocracy, #ToolKitExposed, #FarmersProtest"
1357368485542649858,2021-02-04 16:40:40,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,,571,0,RT,"#FarmersProstest, #To…"
1357368465821077504,2021-02-04 16:40:35,Delhi Police is the answer to those who think how an organisation can't have more than one core competence.They excel at be…,"भोपाल, भारत",86,0,RT,
